budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
102000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",,180,"[{""id"": 476, ""name"": ""self-fulfilling prophecy""}, {""id"": 521, ""name"": ""washington d.c.""}, {""id"": 2620, ""name"": ""evidence""}, {""id"": 2964, ""name"": ""future""}, {""id"": 3249, ""name"": ""hologram""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 207268, ""name"": ""neo-noir""}, {""id"": 236189, ""name"": ""future noir""}]",en,Minority Report,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",65.948959,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Blue Tulip Productions"", ""id"": 766}, {""name"": ""Ronald Shusett/Gary Goldman"", ""id"": 26265}, {""name"": ""Digital Image Associates"", ""id"": 76068}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",20-06-2002,358372926,145,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}]",Released,The system is perfect until it comes after you.,Minority Report,7.1,2608
100000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",,672,"[{""id"": 391, ""name"": ""flying car""}, {""id"": 616, ""name"": ""witch""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2630, ""name"": ""cutting the cord""}, {""id"": 3650, ""name"": ""child hero""}, {""id"": 3872, ""name"": ""broom""}, {""id"": 3873, ""name"": ""sorcerer's apprentice""}, {""id"": 3884, ""name"": ""school of witchcraft""}, {""id"": 3891, ""name"": ""giant snake""}, {""id"": 4252, ""name"": ""black magic""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,Harry Potter and the Chamber of Secrets,"Ignoring threats to his life, Harry returns to Hogwarts to investigate – aided by Ron and Hermione – a mysterious series of attacks.",132.397737,"[{""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Heyday films"", ""id"": 437}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",13-11-2002,876688482,161,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Hogwarts is back in session.,Harry Potter and the Chamber of Secrets,7.4,5815
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.mgm.com/#/our-titles/233/Casino-Royale-(2006),36557,"[{""id"": 131, ""name"": ""italy""}, {""id"": 383, ""name"": ""poker""}, {""id"": 585, ""name"": ""casino""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 3515, ""name"": ""banker""}, {""id"": 10594, ""name"": ""money""}, {""id"": 10609, ""name"": ""free running""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 156095, ""name"": ""british secret service""}, {""id"": 206125, ""name"": ""montenegro""}]",en,Casino Royale,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond – on his maiden mission as a 00 Agent – to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",88.935165,"[{""name"": ""Eon Productions"", ""id"": 7576}, {""name"": ""Stillking Films"", ""id"": 11345}, {""name"": ""Babelsberg Film"", ""id"": 19481}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",14-11-2006,599045960,144,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Everyone has a past. Every legend has a beginning.,Casino Royale,7.3,3855
100000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",,869,"[{""id"": 690, ""name"": ""gorilla""}, {""id"": 1826, ""name"": ""space marine""}, {""id"": 1828, ""name"": ""space suit""}, {""id"": 2020, ""name"": ""revolution""}, {""id"": 2552, ""name"": ""chimp""}, {""id"": 2831, ""name"": ""slavery""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 10158, ""name"": ""alien planet""}, {""id"": 14759, ""name"": ""ape""}, {""id"": 207569, ""name"": ""human subjugation""}]",en,Planet of the Apes,"After a spectacular crash-landing on an uncharted planet, brash astronaut Leo Davidson finds himself trapped in a savage world where talking apes dominate the human race. Desperate to find a way home, Leo must evade the invincible gorilla army led by Ruthless General Thade.",51.188633,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Tim Burton Productions"", ""id"": 8601}, {""name"": ""Zanuck Company, The"", ""id"": 20004}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",25-07-2001,362211740,119,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You'll be sorry you were ever born human,Planet of the Apes,5.6,1243
100000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",,280,"[{""id"": 679, ""name"": ""cyborg""}, {""id"": 1366, ""name"": ""shotgun""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 11426, ""name"": ""moral ambiguity""}, {""id"": 11857, ""name"": ""mental institution""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14946, ""name"": ""fictional war""}, {""id"": 160131, ""name"": ""morphing""}, {""id"": 160381, ""name"": ""nuclear weapons""}, {""id"": 162532, ""name"": ""shape shifter""}, {""id"": 175468, ""name"": ""savior""}, {""id"": 175472, ""name"": ""catch phrase""}]",en,Terminator 2: Judgment Day,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",101.74155,"[{""name"": ""Lightstorm Entertainment"", ""id"": 574}, {""name"": ""Pacific Western"", ""id"": 1280}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Carolco Pictures"", ""id"": 14723}, {""name"": ""T2 Productions"", ""id"": 61409}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",01-07-1991,520000000,137,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,It's nothing personal.,Terminator 2: Judgment Day,7.7,4185
80000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",http://www.publicenemies.net/,11322,"[{""id"": 1388, ""name"": ""cinema""}, {""id"": 2430, ""name"": ""hiding place""}, {""id"": 4276, ""name"": ""machinegun""}, {""id"": 9774, ""name"": ""prison guard""}, {""id"": 9777, ""name"": ""escape from prison""}, {""id"": 155443, ""name"": ""dillinger""}]",en,Public Enemies,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",33.691694,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Appian Way"", ""id"": 562}, {""name"": ""Forward Pass"", ""id"": 675}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Tribeca Productions"", ""id"": 11391}, {""name"": ""Misher Films"", ""id"": 11581}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",01-07-2009,214104620,140,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,America's Most Wanted.,Public Enemies,6.5,1344
100000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",http://www.americangangster.net/,4982,"[{""id"": 240, ""name"": ""underdog""}, {""id"": 577, ""name"": ""black people""}, {""id"": 2149, ""name"": ""drug traffic""}, {""id"": 3391, ""name"": ""drug smuggle""}, {""id"": 3679, ""name"": ""society""}, {""id"": 3734, ""name"": ""ambition""}, {""id"": 6974, ""name"": ""rise and fall""}, {""id"": 8015, ""name"": ""cop""}, {""id"": 11733, ""name"": ""drug dealing""}, {""id"": 11734, ""name"": ""police corruption""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14536, ""name"": ""crime""}, {""id"": 15167, ""name"": ""police detective""}, {""id"": 18035, ""name"": ""family""}, {""id"": 163081, ""name"": ""law enforcement""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 193305, ""name"": ""dishonesty""}, {""id"": 206701, ""name"": ""criminal heroes""}]",en,American Gangster,"Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Based on a true story.",42.361215,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Film Rites"", ""id"": 8083}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",02-11-2007,266465037,157,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There are two sides to the American dream,American Gangster,7.4,1502
115000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,36955,"[{""id"": 470, ""name"": ""spy""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 1419, ""name"": ""gun""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2284, ""name"": ""horseback riding""}, {""id"": 3546, ""name"": ""florida keys""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 161520, ""name"": ""terrorist plot""}, {""id"": 167444, ""name"": ""top secret""}, {""id"": 167451, ""name"": ""woman with glasses""}, {""id"": 167455, ""name"": ""hit with a telephone""}, {""id"": 167461, ""name"": ""truth serum""}, {""id"": 167466, ""name"": ""mushroom cloud""}, {""id"": 167467, ""name"": ""jackhammer""}, {""id"": 217421, ""name"": ""key west""}]",en,True Lies,"Harry Tasker is a secret agent for the United States Government. For years, he has kept his job from his wife, but is forced to reveal his identity and try to stop nuclear terrorists when he and his wife are kidnapped by them.",38.729418,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Lightstorm Entertainment"", ""id"": 574}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",14-07-1994,378882411,141,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,"When he said I do, he never said what he did.",True Lies,6.8,1116
100000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",http://www.sonypictures.com/movies/thetakingofpelham123/,18487,"[{""id"": 1562, ""name"": ""hostage""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 155735, ""name"": ""new york subway""}, {""id"": 177489, ""name"": ""subway train""}, {""id"": 177493, ""name"": ""stock market""}, {""id"": 177501, ""name"": ""motorcycle crash""}, {""id"": 177502, ""name"": ""subway tunnel""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,The Taking of Pelham 1 2 3,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.",40.597856,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11-06-2009,150166126,106,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,I can't get it out of my head. I'm gonna die today.,The Taking of Pelham 1 2 3,6.2,954
100000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.littlefockers.net/,39451,"[{""id"": 428, ""name"": ""nurse""}, {""id"": 977, ""name"": ""cat""}, {""id"": 4604, ""name"": ""father-in-law""}, {""id"": 5569, ""name"": ""vomit""}, {""id"": 9963, ""name"": ""kids and family""}, {""id"": 10425, ""name"": ""viagra""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Little Fockers,"It has taken 10 years, two little Fockers with wife Pam and countless hurdles for Greg to finally get in with his tightly wound father-in-law, Jack. After the cash-strapped dad takes a job moonlighting for a drug company, Jack's suspicions about his favorite male nurse come roaring back. When Greg and Pam's entire clan descends for the twins' birthday party, Greg must prove to the skeptical Jack that he's fully capable as the man of the house.",32.389353,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Everyman Pictures"", ""id"": 2242}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Dreamworks Pictures"", ""id"": 7852}, {""name"": ""Tribeca Productions"", ""id"": 11391}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",21-12-2010,310650585,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Kids bring everyone closer, right?",Little Fockers,5.4,1060
100000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",http://www.theotherguys-movie.com/,27581,"[{""id"": 2398, ""name"": ""narration""}, {""id"": 167529, ""name"": ""ceo""}, {""id"": 167531, ""name"": ""fire truck""}, {""id"": 167536, ""name"": ""shot in the shoulder""}, {""id"": 167538, ""name"": ""zip line""}, {""id"": 167541, ""name"": ""buddy comedy""}, {""id"": 167542, ""name"": ""carjacking""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,The Other Guys,"NYPD detectives Christopher Danson (Johnson) and P.K. Highsmith (Jackson) are the baddest and most beloved cops in New York City. They don't get tattoos, other men get tattoos of them. Two desks over and one back, sit detectives Allen Gamble (Ferrell) and Terry Hoitz (Wahlberg). You've seen them in the background of photos of Danson and Highsmith, out of focus and eyes closed. They're not heroes, they're ""the other guys."" But every cop has his or her day and soon Gamble and Hoitz stumble into a seemingly innocuous case no other detective wants to touch that could turn into NYC's biggest crime. It's the opportunity of their lives, but do these guys have the right stuff?",24.399642,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Gary Sanchez Productions"", ""id"": 4740}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",06-08-2010,170432927,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,When the cops are busy... Our only hope is...,The Other Guys,6.1,1383
100000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.warnerbros.com/eraser,9268,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 502, ""name"": ""ambush""}, {""id"": 797, ""name"": ""showdown""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 2052, ""name"": ""traitor""}, {""id"": 2547, ""name"": ""new identity""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 3581, ""name"": ""witness""}, {""id"": 4009, ""name"": ""witness protection""}, {""id"": 6163, ""name"": ""arms dealer""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 10202, ""name"": ""treason""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 11207, ""name"": ""u.s. marshal""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 13008, ""name"": ""train""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15246, ""name"": ""sabotage""}, {""id"": 156334, ""name"": ""corporate crime""}, {""id"": 176802, ""name"": ""rogue agent""}, {""id"": 191600, ""name"": ""assassination attempt""}, {""id"": 228607, ""name"": ""x-ray vision""}, {""id"": 228610, ""name"": ""railgun""}]",en,Eraser,"U.S. Marshall John Kruger erases the identities of people enrolled in the Witness Protection Program. His current assignment is to protect Lee Cullen, who's uncovered evidence that the weapons manufacturer she works for has been selling to terrorist groups. When Kruger discovers that there's a corrupt agent within the program, he must guard his own life while trying to protect Lee's.",24.507987,"[{""name"": ""Kopelson Entertainment"", ""id"": 824}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",21-06-1996,242295562,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He will erase your past to protect your future.,Eraser,5.6,543
